dr_no,date_rptd,date_occ,time_occ,hour,day_of_week,month,year,is_weekend,area_name,crm_cd_desc,vict_age,vict_sex,weapon_desc,status_desc,lat,lon
231513426,2023-08-12,2023-08-12,1700,17,Saturday,8,2023,1,N Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.1577,-118.3792
241404973,2024-01-23,2024-01-23,1945,19,Tuesday,1,2024,0,Pacific,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X,,Invest Cont,33.9761,-118.3726
222005483,2022-02-04,2022-02-04,100,1,Friday,2,2022,0,Olympic,VEHICLE - STOLEN,0,,,Adult Other,34.0491,-118.2926
221710202,2022-06-18,2022-06-18,1,0,Saturday,6,2022,1,Devonshire,BATTERY WITH SEXUAL CONTACT,43,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.2208,-118.5361
221713782,2022-07-03,2022-06-23,2149,21,Thursday,6,2022,0,Devonshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.2322,-118.5113
210504046,2021-01-01,2021-01-01,1630,16,Friday,1,2021,0,Harbor,BATTERY - SIMPLE ASSAULT,67,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,33.7918,-118.2938
200713134,2020-08-25,2020-08-24,1530,15,Monday,8,2020,0,Wilshire,BURGLARY FROM VEHICLE,39,F,,Invest Cont,34.0575,-118.3581
210512756,2021-08-18,2021-08-17,1900,19,Tuesday,8,2021,0,Harbor,BURGLARY,0,X,,Invest Cont,33.7898,-118.298
231010383,2023-06-16,2023-06-14,630,6,Wednesday,6,2023,0,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.2048,-118.4771
200918868,2020-12-27,2020-12-25,1335,13,Friday,12,2020,0,Van Nuys,BURGLARY,0,X,,Invest Cont,34.1493,-118.4307
241508594,2024-04-04,2024-04-04,1900,19,Thursday,4,2024,0,N Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,F,,Adult Other,34.1681,-118.3743
201114576,2020-10-12,2020-10-09,1400,14,Friday,10,2020,0,Northeast,"BUNCO, GRAND THEFT",84,F,,Invest Cont,34.1232,-118.2003
202014989,2020-09-21,2020-09-21,1905,19,Monday,9,2020,0,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),26,F,,Invest Cont,34.0577,-118.2891
220116268,2022-07-15,2022-07-15,1244,12,Friday,7,2022,0,Central,VIOLATION OF COURT ORDER,32,M,,Adult Arrest,34.0572,-118.2481
231611561,2023-08-26,2023-05-31,1636,16,Wednesday,5,2023,0,Foothill,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),56,M,,Invest Cont,34.2179,-118.351
242005845,2024-02-12,2024-02-12,1230,12,Monday,2,2024,0,Olympic,INTIMATE PARTNER - SIMPLE ASSAULT,18,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0417,-118.3101
230509876,2023-06-12,2023-06-12,1920,19,Monday,6,2023,0,Harbor,VEHICLE - STOLEN,0,,,Invest Cont,33.794,-118.2824
231316744,2023-09-05,2023-09-04,1330,13,Monday,9,2023,0,Newton,INTIMATE PARTNER - SIMPLE ASSAULT,36,M,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,34.0159,-118.2537
220109083,2022-03-27,2022-03-27,1050,10,Sunday,3,2022,1,Central,BATTERY - SIMPLE ASSAULT,57,F,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,34.0423,-118.2453
211220615,2021-09-30,2021-09-30,1,0,Thursday,9,2021,0,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,UNKNOWN FIREARM,Invest Cont,33.995,-118.3126
231513169,2023-08-03,2023-08-03,1955,19,Thursday,8,2023,0,N Hollywood,CONTEMPT OF COURT,34,M,,Adult Other,34.1238,-118.3553
230312371,2023-06-16,2023-06-16,1828,18,Friday,6,2023,0,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",32,F,CLUB/BAT,Invest Cont,34.0108,-118.3204
220504212,2022-01-05,2022-01-02,1430,14,Sunday,1,2022,1,Harbor,THEFT OF IDENTITY,18,M,,Invest Cont,33.8635,-118.307
240712259,2024-10-22,2024-10-22,1800,18,Tuesday,10,2024,0,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,X,,Adult Arrest,34.0736,-118.3563
231808255,2023-03-28,2023-03-28,1040,10,Tuesday,3,2023,0,Southeast,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,F,VERBAL THREAT,Invest Cont,33.952,-118.2476
231518805,2023-12-12,2023-12-10,1900,19,Sunday,12,2023,1,N Hollywood,BURGLARY,51,M,,Invest Cont,34.1468,-118.3998
230504344,2023-01-10,2023-01-06,1530,15,Friday,1,2023,0,Harbor,VEHICLE - STOLEN,0,,,Invest Cont,33.7873,-118.2582
201010354,2020-06-24,2020-06-24,1900,19,Wednesday,6,2020,0,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED,36,M,VERBAL THREAT,Adult Arrest,34.1866,-118.5541
220607601,2022-03-19,2022-03-04,600,6,Friday,3,2022,0,Hollywood,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",51,M,,Invest Cont,34.1017,-118.355
231307928,2023-03-18,2023-03-18,1730,17,Saturday,3,2023,1,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,F,,Adult Arrest,34.021,-118.2711
220814769,2022-09-22,2022-09-21,2200,22,Wednesday,9,2022,0,West LA,VEHICLE - STOLEN,0,,,Invest Cont,34.0444,-118.3839
241508169,2024-03-26,2024-03-26,1115,11,Tuesday,3,2024,0,N Hollywood,BATTERY - SIMPLE ASSAULT,56,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.1417,-118.3719
230212538,2023-06-16,2023-06-15,2000,20,Thursday,6,2023,0,Rampart,VEHICLE - STOLEN,0,,,Invest Cont,34.0546,-118.2662
230110636,2023-04-14,2023-04-14,100,1,Friday,4,2023,0,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",61,F,,Invest Cont,34.0561,-118.2375
232015396,2023-09-13,2023-09-13,2100,21,Wednesday,9,2023,0,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0598,-118.2891
221007520,2022-04-04,2022-02-01,2215,22,Tuesday,2,2022,0,West Valley,THEFT OF IDENTITY,37,F,,Invest Cont,34.1903,-118.4924
202106198,2020-02-18,2020-02-17,1400,14,Monday,2,2020,0,Topanga,"BUNCO, GRAND THEFT",20,M,,Invest Cont,34.1666,-118.63
211421689,2021-11-18,2021-11-04,2130,21,Thursday,11,2021,0,Pacific,BIKE - STOLEN,60,M,,Invest Cont,33.9964,-118.4575
241005908,2024-02-22,2024-02-22,1700,17,Thursday,2,2024,0,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT,39,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.2148,-118.5404
210716159,2021-11-28,2021-11-28,800,8,Sunday,11,2021,1,Wilshire,BIKE - STOLEN,43,M,,Invest Cont,34.0358,-118.3517
241606037,2024-03-04,2024-03-04,200,2,Monday,3,2024,0,Foothill,VEHICLE - STOLEN,0,,,Invest Cont,34.2157,-118.377
212115552,2021-10-22,2021-10-22,1930,19,Friday,10,2021,0,Topanga,ROBBERY,13,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1904,-118.6059
201707092,2020-02-05,2020-02-04,2345,23,Tuesday,2,2020,0,Devonshire,BURGLARY FROM VEHICLE,32,M,,Invest Cont,34.2791,-118.474
220717831,2022-12-15,2022-12-14,1725,17,Wednesday,12,2022,0,Wilshire,BURGLARY FROM VEHICLE,29,M,,Invest Cont,34.0601,-118.3629
230507948,2023-04-19,2023-04-19,1445,14,Wednesday,4,2023,0,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,MACE/PEPPER SPRAY,Invest Cont,33.7433,-118.2821
200120037,2020-10-27,2020-10-27,200,2,Tuesday,10,2020,0,Central,ROBBERY,65,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0437,-118.2518
230204690,2023-01-18,2023-01-10,1430,14,Tuesday,1,2023,0,Rampart,BURGLARY,66,M,,Adult Arrest,34.045,-118.2822
241312046,2024-08-11,2024-08-10,2200,22,Saturday,8,2024,1,Newton,VEHICLE - STOLEN,0,,,Invest Cont,33.9965,-118.274
211712690,2021-09-17,2021-09-17,2140,21,Friday,9,2021,0,Devonshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,SEMI-AUTOMATIC PISTOL,Adult Other,34.2585,-118.4903
200408450,2020-05-02,2020-05-02,2000,20,Saturday,5,2020,1,Hollenbeck,BATTERY - SIMPLE ASSAULT,26,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0358,-118.2189
231418325,2023-10-05,2023-10-04,2300,23,Wednesday,10,2023,0,Pacific,VEHICLE - STOLEN,0,,,Invest Cont,34.0025,-118.4197
230908616,2023-04-26,2023-04-25,2150,21,Tuesday,4,2023,0,Van Nuys,VANDALISM - MISDEAMEANOR ($399 OR UNDER),49,F,,Invest Cont,34.2012,-118.4312
200209971,2020-05-09,2020-05-09,50,0,Saturday,5,2020,1,Rampart,ROBBERY,44,M,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,34.0593,-118.2719
211109503,2021-06-11,2021-06-11,1120,11,Friday,6,2021,0,Northeast,VANDALISM - MISDEAMEANOR ($399 OR UNDER),66,M,VERBAL THREAT,Adult Arrest,34.1425,-118.2239
210813124,2021-08-23,2021-08-23,1257,12,Monday,8,2021,0,West LA,BATTERY - SIMPLE ASSAULT,55,M,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0417,-118.4253
221411340,2022-05-24,2022-05-23,1855,18,Monday,5,2022,0,Pacific,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),37,M,,Invest Cont,33.9805,-118.4111
230713962,2023-08-30,2023-08-23,326,3,Wednesday,8,2023,0,Wilshire,BURGLARY,79,F,,Invest Cont,34.0735,-118.3828
231110625,2023-06-28,2023-06-28,2310,23,Wednesday,6,2023,0,Northeast,TRESPASSING,0,M,,Invest Cont,34.1186,-118.1922
220123771,2022-11-03,2022-11-02,600,6,Wednesday,11,2022,0,Central,THEFT OF IDENTITY,30,F,,Invest Cont,34.0437,-118.2455
241508245,2024-03-28,2024-03-26,1600,16,Tuesday,3,2024,0,N Hollywood,TRESPASSING,26,M,,Adult Other,34.1667,-118.402
210912602,2021-08-08,2021-08-08,300,3,Sunday,8,2021,1,Van Nuys,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.1976,-118.4443
232114898,2023-10-04,2023-10-04,1215,12,Wednesday,10,2023,0,Topanga,TRESPASSING,31,M,,Invest Cont,34.1891,-118.6459
241305223,2024-01-27,2024-01-27,1030,10,Saturday,1,2024,1,Newton,BATTERY - SIMPLE ASSAULT,31,X,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0293,-118.2736
222007000,2022-03-11,2021-03-17,1100,11,Wednesday,3,2021,0,Olympic,THEFT OF IDENTITY,23,M,,Invest Cont,34.0735,-118.2868
221701192,2022-11-09,2022-11-08,1,0,Tuesday,11,2022,0,Devonshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,HAND GUN,Invest Cont,34.2667,-118.4909
241912846,2024-11-04,2024-11-03,2130,21,Sunday,11,2024,1,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.3276,-118.4115
231108700,2023-05-07,2023-05-06,1500,15,Saturday,5,2023,1,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",78,F,,Invest Cont,34.1416,-118.1932
242105603,2024-02-09,2024-02-08,2330,23,Thursday,2,2024,0,Topanga,VEHICLE - STOLEN,0,,,Invest Cont,34.1849,-118.5974
211420508,2021-10-26,2021-10-21,1600,16,Thursday,10,2021,0,Pacific,VEHICLE - STOLEN,0,,,Invest Cont,33.9442,-118.3984
210717063,2021-12-22,2021-12-21,2040,20,Tuesday,12,2021,0,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.0818,-118.3511
211518506,2021-12-08,2021-12-07,1225,12,Tuesday,12,2021,0,N Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),39,M,,Invest Cont,34.2084,-118.3705
200704236,2020-01-04,2020-01-01,1200,12,Wednesday,1,2020,0,Wilshire,UNAUTHORIZED COMPUTER ACCESS,58,M,,Invest Cont,34.069,-118.3462
231804654,2023-01-11,2023-01-10,600,6,Tuesday,1,2023,0,Southeast,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,16,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9302,-118.2488
231518455,2023-12-03,2023-12-02,2100,21,Saturday,12,2023,1,N Hollywood,BURGLARY,51,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1429,-118.3801
211516585,2021-10-26,2021-10-22,1800,18,Friday,10,2021,0,N Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,,Invest Cont,34.17,-118.3646
221610019,2022-07-01,2022-06-30,2330,23,Thursday,6,2022,0,Foothill,VEHICLE - STOLEN,0,,,Invest Cont,34.2397,-118.3661
230309856,2023-04-24,2023-04-23,1700,17,Sunday,4,2023,1,Southwest,BURGLARY,37,X,,Invest Cont,34.0155,-118.2925
240604796,2024-01-18,2024-01-16,1425,14,Tuesday,1,2024,0,Hollywood,ROBBERY,0,X,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1,-118.3113
211004681,2021-01-22,2021-01-21,900,9,Thursday,1,2021,0,West Valley,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",47,F,,Adult Arrest,34.1749,-118.5352
220915745,2022-11-04,2022-11-03,940,9,Thursday,11,2022,0,Van Nuys,THEFT OF IDENTITY,26,M,,Invest Cont,34.1939,-118.4706
221415139,2022-07-31,2022-07-31,2100,21,Sunday,7,2022,1,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",28,M,,Adult Other,33.9764,-118.381
220124017,2022-11-07,2022-11-07,1105,11,Monday,11,2022,0,Central,BATTERY - SIMPLE ASSAULT,50,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.046,-118.2427
210817559,2021-12-12,2021-12-12,1300,13,Sunday,12,2021,1,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER),35,M,,Invest Cont,34.0471,-118.4522
221511873,2022-07-05,2022-07-02,1700,17,Saturday,7,2022,1,N Hollywood,BURGLARY,0,M,,Invest Cont,34.2087,-118.4247
201307845,2020-03-08,2020-03-08,1640,16,Sunday,3,2020,1,Newton,BATTERY POLICE (SIMPLE),0,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.005,-118.2392
240410224,2024-09-19,2024-09-18,2300,23,Wednesday,9,2024,0,Hollenbeck,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),59,M,,Invest Cont,34.0802,-118.1848
240106886,2024-02-10,2024-02-09,1800,18,Friday,2,2024,0,Central,BURGLARY FROM VEHICLE,40,F,,Invest Cont,34.0396,-118.259
200909566,2020-05-11,2020-04-10,1200,12,Friday,4,2020,0,Van Nuys,VEHICLE - STOLEN,0,,,Invest Cont,34.138,-118.4376
231017407,2023-12-17,2023-12-17,1554,15,Sunday,12,2023,1,West Valley,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,,Adult Arrest,34.2012,-118.5296
232018937,2023-12-06,2023-12-03,220,2,Sunday,12,2023,1,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,M,BLUNT INSTRUMENT,Invest Cont,34.0674,-118.2954
241506753,2024-02-27,2024-02-27,630,6,Tuesday,2,2024,0,N Hollywood,BATTERY - SIMPLE ASSAULT,58,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.174,-118.3822
240509350,2024-06-04,2024-06-03,1500,15,Monday,6,2024,0,Harbor,BRANDISH WEAPON,13,M,HAND GUN,Invest Cont,33.7862,-118.2908
202113133,2020-08-26,2020-08-26,1430,14,Wednesday,8,2020,0,Topanga,FALSE IMPRISONMENT,24,F,OTHER KNIFE,Adult Arrest,34.2176,-118.606
230221117,2023-11-17,2023-11-17,250,2,Friday,11,2023,0,Rampart,BURGLARY,0,X,,Invest Cont,34.0804,-118.275
222106876,2022-03-16,2022-02-23,1200,12,Wednesday,2,2022,0,Topanga,THEFT OF IDENTITY,18,M,,Invest Cont,34.1758,-118.6189
202017114,2020-11-13,2020-11-13,500,5,Friday,11,2020,0,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",45,F,,Invest Cont,34.0704,-118.2907
241404216,2024-01-01,2023-12-27,2230,22,Wednesday,12,2023,0,Pacific,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",24,F,VERBAL THREAT,Invest Cont,33.9568,-118.429
212100780,2021-09-18,2021-09-16,2030,20,Thursday,9,2021,0,Topanga,BURGLARY,50,M,,Invest Cont,34.2201,-118.5802
221213942,2022-06-16,2022-06-16,230,2,Thursday,6,2022,0,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,54,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,33.9775,-118.3294
240904538,2024-01-17,2022-08-12,2136,21,Friday,8,2022,0,Van Nuys,SHOPLIFTING - PETTY THEFT ($950 & UNDER),20,M,,Adult Arrest,34.2131,-118.4584
221410417,2022-05-07,2022-05-07,945,9,Saturday,5,2022,1,Pacific,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",35,F,,Invest Cont,33.9876,-118.4647
220117697,2022-08-06,2022-08-06,1500,15,Saturday,8,2022,1,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),30,M,,Invest Cont,34.0515,-118.2424
200114435,2020-07-06,2020-07-06,2300,23,Monday,7,2020,0,Central,ROBBERY,33,M,OTHER KNIFE,Invest Cont,34.0416,-118.2671
230317837,2023-10-02,2023-09-30,2204,22,Saturday,9,2023,1,Southwest,SHOTS FIRED AT INHABITED DWELLING,55,M,UNKNOWN FIREARM,Invest Cont,34.0163,-118.3507
242107880,2024-04-10,2024-04-10,1337,13,Wednesday,4,2024,0,Topanga,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,,Adult Arrest,34.2259,-118.6126
211716483,2021-12-24,2021-12-23,2100,21,Thursday,12,2021,0,Devonshire,VEHICLE - STOLEN,0,,,Invest Cont,34.232,-118.4884
210213205,2021-08-09,2021-08-05,945,9,Thursday,8,2021,0,Rampart,THEFT PLAIN - PETTY ($950 & UNDER),32,F,,Invest Cont,34.0507,-118.2643
231517316,2023-11-09,2023-11-08,1945,19,Wednesday,11,2023,0,N Hollywood,ATTEMPTED ROBBERY,45,F,VERBAL THREAT,Adult Arrest,34.1649,-118.3922
231904801,2023-01-22,2023-01-21,1100,11,Saturday,1,2023,1,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.241,-118.4502
221400570,2022-02-19,2022-02-19,100,1,Saturday,2,2022,1,Pacific,BURGLARY FROM VEHICLE,50,M,,Invest Cont,33.9572,-118.3962
220809879,2022-05-23,2022-05-21,2330,23,Saturday,5,2022,1,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.0605,-118.43
200217942,2020-11-28,2020-11-28,1330,13,Saturday,11,2020,1,Rampart,BATTERY - SIMPLE ASSAULT,37,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0595,-118.266
200815289,2020-10-16,2020-10-15,2000,20,Thursday,10,2020,0,West LA,VEHICLE - STOLEN,0,,,Invest Cont,34.0352,-118.387
230717044,2023-11-12,2023-11-11,1845,18,Saturday,11,2023,1,Wilshire,TRESPASSING,72,F,,Invest Cont,34.059,-118.3508
200305841,2020-02-01,2020-02-01,350,3,Saturday,2,2020,1,Southwest,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0044,-118.3236
221414709,2022-07-27,2022-07-27,1230,12,Wednesday,7,2022,0,Pacific,BATTERY - SIMPLE ASSAULT,37,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9867,-118.4413
220311618,2022-06-02,2022-05-29,900,9,Sunday,5,2022,1,Southwest,BATTERY - SIMPLE ASSAULT,66,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0338,-118.3358
221804995,2022-01-22,2022-01-21,100,1,Friday,1,2022,0,Southeast,"THEFT, PERSON",22,F,,Invest Cont,33.9383,-118.2609
241907032,2024-03-22,2024-03-21,1700,17,Thursday,3,2024,0,Mission,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.2446,-118.4674
201715916,2020-12-03,2020-12-02,830,8,Wednesday,12,2020,0,Devonshire,VEHICLE - STOLEN,0,,,Invest Cont,34.2346,-118.4791
200119263,2020-10-11,2020-10-11,2001,20,Sunday,10,2020,1,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,,Invest Cont,34.0515,-118.2424
231821375,2023-12-28,2023-12-27,1100,11,Wednesday,12,2023,0,Southeast,THEFT PLAIN - PETTY ($950 & UNDER),42,M,,Invest Cont,33.9383,-118.2739
210411417,2021-08-04,2021-08-04,730,7,Wednesday,8,2021,0,Hollenbeck,CHILD PORNOGRAPHY,19,M,,Invest Cont,34.032,-118.2041
221712682,2022-07-01,2022-06-19,2020,20,Sunday,6,2022,1,Devonshire,THEFT OF IDENTITY,47,M,,Invest Cont,34.2702,-118.4978
232014430,2023-08-17,2023-08-12,1351,13,Saturday,8,2023,1,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),24,M,,Invest Cont,34.0536,-118.3133
210212101,2021-07-18,2021-07-18,710,7,Sunday,7,2021,1,Rampart,BATTERY - SIMPLE ASSAULT,29,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0507,-118.2776
220304565,2022-01-13,2022-01-09,1130,11,Sunday,1,2022,1,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,F,,Invest Cont,34.0197,-118.3275
230706869,2023-03-08,2023-01-16,1901,19,Monday,1,2023,0,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0761,-118.3766
210414707,2021-11-09,2021-11-07,834,8,Sunday,11,2021,1,Hollenbeck,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",42,F,,Invest Cont,34.0937,-118.1902
201515432,2020-09-21,2020-09-19,1900,19,Saturday,9,2020,1,N Hollywood,BURGLARY FROM VEHICLE,70,M,,Invest Cont,34.2085,-118.3878
231609282,2023-06-18,2023-06-18,1200,12,Sunday,6,2023,1,Foothill,BATTERY - SIMPLE ASSAULT,72,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.2754,-118.418
201205676,2020-01-25,2020-01-24,2145,21,Friday,1,2020,0,77th Street,VEHICLE - STOLEN,0,,,Invest Cont,33.9737,-118.3309
220610561,2022-05-13,2022-05-13,1300,13,Friday,5,2022,0,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),31,F,,Invest Cont,34.0944,-118.3441
231414864,2023-07-27,2022-10-01,900,9,Saturday,10,2022,1,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,X,,Adult Arrest,33.9829,-118.4032
200217373,2020-11-14,2020-11-12,2000,20,Thursday,11,2020,0,Rampart,VEHICLE - STOLEN,0,,,Invest Cont,34.0669,-118.2671
220818644,2022-12-27,2022-12-27,1330,13,Tuesday,12,2022,0,West LA,THEFT PLAIN - PETTY ($950 & UNDER),54,F,,Invest Cont,34.0343,-118.3873
211518103,2021-11-29,2021-11-28,1205,12,Sunday,11,2021,1,N Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),27,M,,Invest Cont,34.1681,-118.379
200319847,2020-11-03,2020-11-03,1330,13,Tuesday,11,2020,0,Southwest,BURGLARY FROM VEHICLE,24,M,,Invest Cont,34.0034,-118.3182
241112987,2024-12-29,2024-12-28,200,2,Saturday,12,2024,1,Northeast,BURGLARY FROM VEHICLE,38,M,,Invest Cont,34.1442,-118.218
211708950,2021-06-01,2021-06-01,1100,11,Tuesday,6,2021,0,Devonshire,BURGLARY FROM VEHICLE,0,X,,Invest Cont,34.2575,-118.5004
201223103,2020-10-22,2020-10-22,1315,13,Thursday,10,2020,0,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,,Invest Cont,33.9746,-118.2895
210111311,2021-06-04,2021-06-04,430,4,Friday,6,2021,0,Central,THEFT PLAIN - PETTY ($950 & UNDER),52,M,,Invest Cont,34.0351,-118.2386
201311629,2020-05-31,2020-05-30,500,5,Saturday,5,2020,1,Newton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,,Invest Cont,34.023,-118.2301
200119399,2020-10-13,2020-10-13,2330,23,Tuesday,10,2020,0,Central,THEFT PLAIN - PETTY ($950 & UNDER),0,X,,Invest Cont,34.0561,-118.2375
220300730,2022-07-16,2022-07-16,2330,23,Saturday,7,2022,1,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,HAND GUN,Invest Cont,34.0338,-118.3189
241709607,2024-05-15,2024-05-10,1700,17,Friday,5,2024,0,Devonshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",56,M,,Invest Cont,34.272,-118.4922
242012541,2024-10-15,2024-10-14,1915,19,Monday,10,2024,0,Olympic,BURGLARY FROM VEHICLE,50,M,,Invest Cont,34.0803,-118.3114
220213183,2022-07-12,2021-11-01,1,0,Monday,11,2021,0,Rampart,SEXUAL PENETRATION W/FOREIGN OBJECT,50,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0601,-118.2761
210115751,2021-08-23,2021-08-22,2330,23,Sunday,8,2021,1,Central,BURGLARY FROM VEHICLE,26,F,,Invest Cont,34.0378,-118.2561
201501129,2020-12-15,2020-12-15,2035,20,Tuesday,12,2020,0,N Hollywood,OTHER MISCELLANEOUS CRIME,0,M,,Invest Cont,34.1867,-118.3834
231909519,2023-05-20,2023-05-20,1100,11,Saturday,5,2023,1,Mission,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,,Adult Arrest,34.3076,-118.4497
